_id,Indikator,Auspragung,Jahr,Raumbezug,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
1547,Arbeitslose - Anteil,männlich,2015,12 Schwabing - Freimann,3.1,877,28520.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1548,Arbeitslose - Anteil,männlich,2015,13 Bogenhausen,2.8,765,27680.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1549,Arbeitslose - Anteil,männlich,2015,14 Berg am Laim,4.8,759.8,15768.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1550,Arbeitslose - Anteil,männlich,2015,15 Trudering - Riem,3.2,740.3,23337.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1551,Arbeitslose - Anteil,männlich,2015,16 Ramersdorf - Perlach,5,1856.5,36912.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1552,Arbeitslose - Anteil,männlich,2015,17 Obergiesing - Fasangarten,4.2,838,20146.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1553,Arbeitslose - Anteil,männlich,2015,18 Untergiesing - Harlaching,4.4,803.3,18159.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1554,Arbeitslose - Anteil,männlich,2015,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.6,1079.3,30323,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1555,Arbeitslose - Anteil,männlich,2015,20 Hadern,3.6,573.8,15929.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1556,Arbeitslose - Anteil,männlich,2015,21 Pasing - Obermenzing,3.8,930.5,24211.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1557,Arbeitslose - Anteil,männlich,2015,22 Aubing - Lochhausen - Langwied,3.9,545.8,14170.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1558,Arbeitslose - Anteil,männlich,2015,23 Allach - Untermenzing,3.5,368,10627.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1559,Arbeitslose - Anteil,männlich,2015,24 Feldmoching - Hasenbergl,4.7,1000.5,21501.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1560,Arbeitslose - Anteil,männlich,2015,25 Laim,4.2,802,19277.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1561,Arbeitslose - Anteil,männlich,2014,Stadt München,4.1,21439,522247.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1562,Arbeitslose - Anteil,männlich,2014,01 Altstadt - Lehel,2.6,202,7836.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1563,Arbeitslose - Anteil,männlich,2014,02 Ludwigsvorstadt - Isarvorstadt,4.1,867,21294.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1564,Arbeitslose - Anteil,männlich,2014,03 Maxvorstadt,2.9,629.3,21342.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1565,Arbeitslose - Anteil,männlich,2014,04 Schwabing - West,3.1,729,23350,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1566,Arbeitslose - Anteil,männlich,2014,05 Au - Haidhausen,3.4,750.5,22019.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1567,Arbeitslose - Anteil,männlich,2014,06 Sendling,4.8,735.3,15249.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1568,Arbeitslose - Anteil,männlich,2014,07 Sendling - Westpark,4.6,902.5,19567.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1569,Arbeitslose - Anteil,männlich,2014,08 Schwanthalerhöhe,4.7,551.3,11815.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1570,Arbeitslose - Anteil,männlich,2014,09 Neuhausen - Nymphenburg,3.5,1185.3,33924.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1571,Arbeitslose - Anteil,männlich,2014,10 Moosach,5.5,1021.5,18694.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1572,Arbeitslose - Anteil,männlich,2014,11 Milbertshofen - Am Hart,5.2,1475.5,28386.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1573,Arbeitslose - Anteil,männlich,2014,12 Schwabing - Freimann,3.2,887.5,27568.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1574,Arbeitslose - Anteil,männlich,2014,13 Bogenhausen,2.8,764,26895,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1575,Arbeitslose - Anteil,männlich,2014,14 Berg am Laim,4.9,755.5,15297.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1576,Arbeitslose - Anteil,männlich,2014,15 Trudering - Riem,3.4,763.3,22646,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1577,Arbeitslose - Anteil,männlich,2014,16 Ramersdorf - Perlach,5.4,1940,36109.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1578,Arbeitslose - Anteil,männlich,2014,17 Obergiesing - Fasangarten,4.5,879.5,19374,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1579,Arbeitslose - Anteil,männlich,2014,18 Untergiesing - Harlaching,4.6,819,17841.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1580,Arbeitslose - Anteil,männlich,2014,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.7,1086.8,29479.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1581,Arbeitslose - Anteil,männlich,2014,20 Hadern,3.9,607.5,15649.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1582,Arbeitslose - Anteil,männlich,2014,21 Pasing - Obermenzing,3.8,907,23593.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1583,Arbeitslose - Anteil,männlich,2014,22 Aubing - Lochhausen - Langwied,4,558.3,13984,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1584,Arbeitslose - Anteil,männlich,2014,23 Allach - Untermenzing,3.7,380.8,10399.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1585,Arbeitslose - Anteil,männlich,2014,24 Feldmoching - Hasenbergl,4.9,1027.5,21010.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1586,Arbeitslose - Anteil,männlich,2014,25 Laim,4.4,827.3,18916.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1587,Arbeitslose - Anteil,männlich,2013,Stadt München,4.1,20961.5,511492.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1588,Arbeitslose - Anteil,männlich,2013,01 Altstadt - Lehel,2.4,183.8,7669.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1589,Arbeitslose - Anteil,männlich,2013,02 Ludwigsvorstadt - Isarvorstadt,4,837.3,20939.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1590,Arbeitslose - Anteil,männlich,2013,03 Maxvorstadt,2.8,581,20983.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1591,Arbeitslose - Anteil,männlich,2013,04 Schwabing - West,2.9,668.8,22905.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1592,Arbeitslose - Anteil,männlich,2013,05 Au - Haidhausen,3.4,742.8,21671.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1593,Arbeitslose - Anteil,männlich,2013,06 Sendling,4.7,698.5,15001.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1594,Arbeitslose - Anteil,männlich,2013,07 Sendling - Westpark,4.5,858,19175,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1595,Arbeitslose - Anteil,männlich,2013,08 Schwanthalerhöhe,5.3,617.3,11701.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1596,Arbeitslose - Anteil,männlich,2013,09 Neuhausen - Nymphenburg,3.4,1147,33516.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1597,Arbeitslose - Anteil,männlich,2013,10 Moosach,5.6,1012.8,18109,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1598,Arbeitslose - Anteil,männlich,2013,11 Milbertshofen - Am Hart,5.2,1455.3,27731.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1599,Arbeitslose - Anteil,männlich,2013,12 Schwabing - Freimann,3.1,813.8,26043.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1600,Arbeitslose - Anteil,männlich,2013,13 Bogenhausen,2.8,745.5,26290.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1601,Arbeitslose - Anteil,männlich,2013,14 Berg am Laim,5.3,793.5,15002.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1602,Arbeitslose - Anteil,männlich,2013,15 Trudering - Riem,3.4,753.8,22246.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1603,Arbeitslose - Anteil,männlich,2013,16 Ramersdorf - Perlach,5.4,1927,35517.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1604,Arbeitslose - Anteil,männlich,2013,17 Obergiesing - Fasangarten,4.7,883.8,18857.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1605,Arbeitslose - Anteil,männlich,2013,18 Untergiesing - Harlaching,4.6,809.8,17665.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1606,Arbeitslose - Anteil,männlich,2013,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.7,1072.8,29276,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1607,Arbeitslose - Anteil,männlich,2013,20 Hadern,4.1,616.3,15137,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1608,Arbeitslose - Anteil,männlich,2013,21 Pasing - Obermenzing,3.6,840.5,23048.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1609,Arbeitslose - Anteil,männlich,2013,22 Aubing - Lochhausen - Langwied,4.1,559.3,13653.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1610,Arbeitslose - Anteil,männlich,2013,23 Allach - Untermenzing,3.4,346,10177.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1611,Arbeitslose - Anteil,männlich,2013,24 Feldmoching - Hasenbergl,4.9,998,20534.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1612,Arbeitslose - Anteil,männlich,2013,25 Laim,4.4,822,18635.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1613,Arbeitslose - Anteil,männlich,2012,Stadt München,3.9,19360.3,501542,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1614,Arbeitslose - Anteil,männlich,2012,01 Altstadt - Lehel,2.2,163.3,7562.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1615,Arbeitslose - Anteil,männlich,2012,02 Ludwigsvorstadt - Isarvorstadt,3.6,743,20489.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1616,Arbeitslose - Anteil,männlich,2012,03 Maxvorstadt,2.7,552.8,20520.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1617,Arbeitslose - Anteil,männlich,2012,04 Schwabing - West,2.6,598.3,22689,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1618,Arbeitslose - Anteil,männlich,2012,05 Au - Haidhausen,3.2,684.8,21275.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1619,Arbeitslose - Anteil,männlich,2012,06 Sendling,4.7,695.8,14853.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1620,Arbeitslose - Anteil,männlich,2012,07 Sendling - Westpark,4.4,814.3,18620.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1621,Arbeitslose - Anteil,männlich,2012,08 Schwanthalerhöhe,4.9,564.8,11614.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1622,Arbeitslose - Anteil,männlich,2012,09 Neuhausen - Nymphenburg,3.1,1016.8,33007.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1623,Arbeitslose - Anteil,männlich,2012,10 Moosach,4.8,844,17506.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1624,Arbeitslose - Anteil,männlich,2012,11 Milbertshofen - Am Hart,5.1,1381.5,26898.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1625,Arbeitslose - Anteil,männlich,2012,12 Schwabing - Freimann,2.8,708.3,25510.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1626,Arbeitslose - Anteil,männlich,2012,13 Bogenhausen,2.7,715,26034.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1627,Arbeitslose - Anteil,männlich,2012,14 Berg am Laim,5,733.5,14672.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1628,Arbeitslose - Anteil,männlich,2012,15 Trudering - Riem,3.2,706.8,21794,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1629,Arbeitslose - Anteil,männlich,2012,16 Ramersdorf - Perlach,5.2,1813,35173.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1630,Arbeitslose - Anteil,männlich,2012,17 Obergiesing - Fasangarten,4.5,876.5,19452.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1631,Arbeitslose - Anteil,männlich,2012,18 Untergiesing - Harlaching,4.5,786.8,17387.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1632,Arbeitslose - Anteil,männlich,2012,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.5,982,27957,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1633,Arbeitslose - Anteil,männlich,2012,20 Hadern,4.1,602.8,14758.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1634,Arbeitslose - Anteil,männlich,2012,21 Pasing - Obermenzing,3.4,763.5,22523,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1635,Arbeitslose - Anteil,männlich,2012,22 Aubing - Lochhausen - Langwied,3.7,485.8,13018.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1636,Arbeitslose - Anteil,männlich,2012,23 Allach - Untermenzing,3.1,306.3,9939.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1637,Arbeitslose - Anteil,männlich,2012,24 Feldmoching - Hasenbergl,4.5,889.5,19887.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1638,Arbeitslose - Anteil,männlich,2012,25 Laim,4.2,773,18392.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1639,Arbeitslose - Anteil,männlich,2011,Stadt München,4,19548,488939.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1640,Arbeitslose - Anteil,männlich,2011,01 Altstadt - Lehel,2.2,164.3,7352.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1641,Arbeitslose - Anteil,männlich,2011,02 Ludwigsvorstadt - Isarvorstadt,3.8,755,19865,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1642,Arbeitslose - Anteil,männlich,2011,03 Maxvorstadt,2.8,553.8,20026.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1643,Arbeitslose - Anteil,männlich,2011,04 Schwabing - West,2.8,624.3,22306.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1644,Arbeitslose - Anteil,männlich,2011,05 Au - Haidhausen,3.3,694,20830,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1645,Arbeitslose - Anteil,männlich,2011,06 Sendling,4.7,691,14634.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1646,Arbeitslose - Anteil,männlich,2011,07 Sendling - Westpark,4.8,868.8,17988.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1647,Arbeitslose - Anteil,männlich,2011,08 Schwanthalerhöhe,5,556.5,11150.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1648,Arbeitslose - Anteil,männlich,2011,09 Neuhausen - Nymphenburg,3.1,988.5,31886.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1649,Arbeitslose - Anteil,männlich,2011,10 Moosach,4.9,843.3,17157.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1650,Arbeitslose - Anteil,männlich,2011,11 Milbertshofen - Am Hart,5.6,1448.5,25880,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1651,Arbeitslose - Anteil,männlich,2011,12 Schwabing - Freimann,2.8,681.5,24751.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1652,Arbeitslose - Anteil,männlich,2011,13 Bogenhausen,3,747.5,25243,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1653,Arbeitslose - Anteil,männlich,2011,14 Berg am Laim,4.5,644.5,14368.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1654,Arbeitslose - Anteil,männlich,2011,15 Trudering - Riem,3,653,21491,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1655,Arbeitslose - Anteil,männlich,2011,16 Ramersdorf - Perlach,5.2,1788.3,34641,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1656,Arbeitslose - Anteil,männlich,2011,17 Obergiesing - Fasangarten,4.7,889.5,18926,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1657,Arbeitslose - Anteil,männlich,2011,18 Untergiesing - Harlaching,4.5,761.3,17088.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1658,Arbeitslose - Anteil,männlich,2011,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.8,1024.3,27124.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1659,Arbeitslose - Anteil,männlich,2011,20 Hadern,3.9,562.8,14487.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1660,Arbeitslose - Anteil,männlich,2011,21 Pasing - Obermenzing,3.6,785.8,22087.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1661,Arbeitslose - Anteil,männlich,2011,22 Aubing - Lochhausen - Langwied,4,496.3,12501.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1662,Arbeitslose - Anteil,männlich,2011,23 Allach - Untermenzing,3.1,298,9728.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1663,Arbeitslose - Anteil,männlich,2011,24 Feldmoching - Hasenbergl,4.8,918.3,19311.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1664,Arbeitslose - Anteil,männlich,2011,25 Laim,4.5,823.8,18111.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1665,Arbeitslose - Anteil,männlich,2010,Stadt München,4.6,22010.3,476591.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1666,Arbeitslose - Anteil,männlich,2010,01 Altstadt - Lehel,2.6,188.5,7145,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1667,Arbeitslose - Anteil,männlich,2010,02 Ludwigsvorstadt - Isarvorstadt,4.5,882.5,19428.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1668,Arbeitslose - Anteil,männlich,2010,03 Maxvorstadt,3.2,635.3,19770.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1669,Arbeitslose - Anteil,männlich,2010,04 Schwabing - West,3.2,710.8,21915.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1670,Arbeitslose - Anteil,männlich,2010,05 Au - Haidhausen,3.9,791.5,20532.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1671,Arbeitslose - Anteil,männlich,2010,06 Sendling,5.2,750.3,14306.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1672,Arbeitslose - Anteil,männlich,2010,07 Sendling - Westpark,5.6,982.8,17668,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1673,Arbeitslose - Anteil,männlich,2010,08 Schwanthalerhöhe,6,661.5,10991.5,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1674,Arbeitslose - Anteil,männlich,2010,09 Neuhausen - Nymphenburg,3.8,1162.3,30990.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1675,Arbeitslose - Anteil,männlich,2010,10 Moosach,5.5,918.3,16726,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1676,Arbeitslose - Anteil,männlich,2010,11 Milbertshofen - Am Hart,6.4,1613.3,25306.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1677,Arbeitslose - Anteil,männlich,2010,12 Schwabing - Freimann,3.2,764.5,23995,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1678,Arbeitslose - Anteil,männlich,2010,13 Bogenhausen,3.2,788.3,24603.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1679,Arbeitslose - Anteil,männlich,2010,14 Berg am Laim,5,703,13929.8,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
1680,Arbeitslose - Anteil,männlich,2010,15 Trudering - Riem,3.5,711.3,20524.3,Arbeitslose (männlich),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)
